0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,599665,INSPECTOR ELECTRONICO,40668,PLAN MTTO LUB INSPECTOR ELEC L2 599665,13188348,LUBRICACIÓN DE FROTADORES,PM02,ABIE,2024-01-04 05:00:00,,,,0.2
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,518593,LLENADORA,40682,PLAN MTTO LUB LLENADORA L2 518593,13188375,LUBRICAR CREMALLERA,PM02,ABIE,2024-01-04 05:00:00,,,,0.2
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900313,ETIQUETADORA CON MANGUITOS FULL BODY,0,MTTO_M_JA_DUCHA ENTRADA_ETIQUETAD LINEAL,13215795,MTTO_M_JA_DUCHA ENTRADA_ETIQUETAD LINEAL,PM02,LIB.,2024-01-05 05:00:00,,alto,,1
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,579060,PALETIZADORA,40683,PLAN MTTO LUB PALETIZADORA L2 579060,13188397,LUBRICAR LEVAS HORIZONTALES MANUAL,PM02,ABIE,2024-01-04 05:00:00,,,,0.2
0079,POSTOBÓN BELLO,0079-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,710130,LAVADORA DE BOTELLONES,0,MTTO M EA FUGA POR SELLO,13220342,MTTO M EA FUGA POR SELLO,PM01,LIB.,2024-01-07 05:00:00,,Muy elevado/Urgente,,4
0079,POSTOBÓN BELLO,0079-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,71017804,TRANSPORTADOR BOLSA INCLUYE 360 Y 6 LTS,40699,PLAN MTTO LUB TRANS BOLSA L5 71017804,13150288,REVISIÓN LUBRICACIÓN CHUMACERAS,PM02,ABIE,2024-01-04 05:00:00,,,,0.3
0079,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69963511,FILTRO DE PLACAS FILTROX,38500,PLAN MTTO LUB FILTROX SALJA 69963511,13177003,REVISAR NIVEL DE ACEITE TK COMPENSACIÓN,PM02,ABIE,2024-01-05 05:00:00,,,,0.3
0079,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709734,TANQUE DE GLICOL,40447,PLAN MTTO LUB COMPRSOR REFRIG5 EA 629032,13177030,LUBRICAR RODAMIENTOS  X 6,PM02,ABIE,2024-01-03 05:00:00,,,,0.3
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,548779,EMPACADORA,49462,PLAN MTTO AUTONOMO EMPACADORA L2 548779,13205045,MTTO AUTONOMO MAQ DETENIDA QUINCENAL,PM02,LIB.,2024-01-05 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205141,MTTO AUTO MAQ FUN SERVOMOTORES (13),PM02,ABIE,2024-01-03 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205143,MTTO AUTO MAQ FUN DISTRI PRODUCTO (42),PM02,ABIE,2024-01-04 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205141,MTTO AUTO MAQ FUN PANTALLA (36),PM02,ABIE,2024-01-03 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205142,MTTO AUTO MAQ FUN SERVOMOTORES (14),PM02,ABIE,2024-01-03 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205144,MTTO AUTO MAQ FUN SERVOMOTORES (14),PM02,ABIE,2024-01-05 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205141,MTTO AUTO MAQ FUN SEN PRES TEMP NIV (27),PM02,ABIE,2024-01-03 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13177232,MTTO AUTO MAQ FUN CLIMATIZADOR (30),PM02,ABIE,2024-01-07 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13177232,MTTO AUTO MAQ FUN PANTALLA (31),PM02,ABIE,2024-01-07 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,599665,INSPECTOR ELECTRONICO,49464,PLAN MTTO AUTONOMO INSP ELECTR L2 599665,13205103,MTTO AUTONOMO MAQ DETENIDA SEMANAL,PM02,LIB.,2024-01-04 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,579072,MAQUINA ENVOLVEDORA EN FILM PLÁSTICO,37696,PLAN MTTO LUB ENVOLV ATLANTA L3 579072,13176990,LUBRI TABLERO GUIA LATERAL BASTIDOR (5),PM02,LIB.,2024-01-04 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13177232,MTTO AUTO MAQ FUN RODI TEN COM FILM (14),PM02,ABIE,2024-01-07 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,518593,LLENADORA,49463,PLAN MTTO AUTONOMO LLENADORA L2 518593,13205073,MTTO AUTONOMO MAQ DETENIDA SEMANAL,PM02,LIB.,2024-01-04 05:00:00,,,,4
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13177232,MTTO AUTO MAQ FUN MANDRIL DE FILM (12),PM02,ABIE,2024-01-07 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829002,PROCESADOR DE BEBIDAS,49466,PLAN MTTO AUTONOMO CONTIFLOW L3 829002,13177186,MTTO AUTO MAQ FUN PANTALLA (20),PM02,ABIE,2024-01-02 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,579071,PALETIZADORA,35004,PLAN MTTO LUB PALETIZADORA L3 579071,13176975,LUBRI DEPOSITO SIST CENTRAL MODULPA (24),PM02,ABIE,2024-01-03 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829002,PROCESADOR DE BEBIDAS,49466,PLAN MTTO AUTONOMO CONTIFLOW L3 829002,13177186,MTTO AUTO MAQ FUN CLIMATIZADOR (19),PM02,ABIE,2024-01-02 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,34976,PLAN MTTO LUB LLENADORA L3 519550,13176947,LUBRI UNIDAD TRANSFERENCIA TAPONES (3),PM02,ABIE,2024-01-03 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,47207,PLAN MTTO ELEC MODUL CIP PTAP AGC 900244,12989429,MTTO MODULO CIP VARIADOR FRECUENCIA (15),PM02,LIB.,2024-01-05 05:00:00,,,,0.5
0079,POSTOBÓN BELLO,0079-LINEA GARRAFAS,LINEA PARA LLENADO DE GARRAFAS,718369,LLENADORA DE GARRAFAS,40700,PLAN MTTO LUB LLENADO GARRAFA L8 718369,13177058,LUBRICAR RODAMIENTOS GARRAFA,PM02,ABIE,2024-01-03 05:00:00,,,,0.4
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,548779,EMPACADORA,49462,PLAN MTTO AUTONOMO EMPACADORA L2 548779,13205045,MTTO AUTONOMO MAQ DETENIDA SEMANAL,PM02,LIB.,2024-01-05 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,579071,PALETIZADORA,49483,PLAN MTTO AUTONOMO PALETIZA L3 579071,13177228,MTTO AUTO MAQ FUN CLIMATIZADOR (23),PM02,ABIE,2024-01-07 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,820151,SECADOR DE ENVASES,37258,PLAN MTTO LUB SECADOR ENVASES L3 820151,13176983,LUBRICAR HUSILLOS (1),PM02,ABIE,2024-01-03 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,820151,SECADOR DE ENVASES,37258,PLAN MTTO LUB SECADOR ENVASES L3 820151,13176983,LUBRICAR SUPERFICIES DESLIZANTES (2),PM02,ABIE,2024-01-03 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,49468,PLAN MTTO AUTONOMO ETIQ ROTAT L3 900312,13177194,MTTO AUTO MAQ FUN BOMBA ADHESIVO (45),PM02,ABIE,2024-01-06 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,34976,PLAN MTTO LUB LLENADORA L3 519550,13176947,LUBRI PERNOS DE GUIA Y SUPERF DESLIZ (4),PM02,ABIE,2024-01-03 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA GARRAFAS,LINEA PARA LLENADO DE GARRAFAS,718369,LLENADORA DE GARRAFAS,40700,PLAN MTTO LUB LLENADO GARRAFA L8 718369,13177057,LUBRICAR CADENAS DE TRANSMISIÓN,PM02,ABIE,2024-01-06 05:00:00,,,,0.4
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,49468,PLAN MTTO AUTONOMO ETIQ ROTAT L3 900312,13177194,MTTO AUTONOMO MAQ DETENIDA QUINCENAL,PM02,ABIE,2024-01-06 05:00:00,,,,5
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,829846,TRANSPORTADOR DE CAJAS,45428,PLAN MTTO MEC TRANSPORT CAJAS L2 829846,13204969,MTTO TC-3 Y TC-4 CADENA (6),PM02,LIB.,2024-01-03 05:00:00,,,,8
0079,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749634,REDES ELECTRICAS,14804,PLAN MTTO ELEC REDES ELECTRICAS EA 74963,13158512,REVISION INSTRUMENTOS MEDICION,PM02,LIB.,2024-01-02 05:00:00,,alto,,1
0079,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749269,SUBESTACION ELECTRICA,4203,PLAN MTTO ELEC SUBESTACION EA 749269,13177129,PODA DE SUBESTACION PATIO,PM02,LIB.,2024-01-04 05:00:00,,alto,,2
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,49468,PLAN MTTO AUTONOMO ETIQ ROTAT L3 900312,13177194,MTTO AUTO MAQ FUN BOMBA DE GRASA (01),PM02,ABIE,2024-01-06 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900313,ETIQUETADORA CON MANGUITOS FULL BODY,34998,PLAN MTTO LUB ETIQUET LINEAL L3 900313,13176962,LUBRI EJE MOTRIZ TOR SINFIN (5),PM02,ABIE,2024-01-04 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,35001,PLAN MTTO LUB VARIOPAC L3 710322,13176966,LUBRI DEPOSITO SIST CENT CADE HORNO (13),PM02,ABIE,2024-01-03 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,579071,PALETIZADORA,49483,PLAN MTTO AUTONOMO PALETIZA L3 579071,13177228,MTTO AUTONOMO MAQ DETENIDA QUINCENAL,PM02,ABIE,2024-01-07 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,548779,EMPACADORA,40596,PLAN MTTO LUB EMPACADORA L2 548779,13188328,LUBRICAR PANTOGRAFO LADO DERECHO Y IZQUI,PM02,ABIE,2024-01-05 05:00:00,,,,0.7
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,34976,PLAN MTTO LUB LLENADORA L3 519550,13176947,LUBRI SMA AJUSTE ALTURA ROD LEVA (2),PM02,ABIE,2024-01-03 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,34976,PLAN MTTO LUB LLENADORA L3 519550,13176946,LURBI PIÑONES RINSE (12),PM02,LIB.,2024-01-02 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,670008,PLANTA ELECTRICA NRO 3,49549,PLAN MTTO ELEC PLANTA ELEC EA AGC 670008,13150171,MTTO TRANSM ELEC PLANTA ELEC N°3 BATE(3),PM02,LIB.,2024-01-03 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,579100,DEPALETIZADORA,40594,MTTO LUB DEPALETIZADORA L2 828078,13188307,LUBRICAR LEVAS,PM02,ABIE,2024-01-04 05:00:00,,,,0.5
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,34995,PLAN MTTO LUB ETIQUET ROTA L3 900312,13176957,LUBRI RODAMIENTO DEL EJE CENTRAL (2),PM02,ABIE,2024-01-04 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710217,LLENADORA DE BOLSAS LINEA 9,49373,PLAN MTTO MEC LLENADORA BOLSA L9 710217,13203445,MTTO CONJ SELL TRANSV SELL CALIENTE (15),PM02,LIB.,2024-01-04 05:00:00,,,,2
0079,POSTOBÓN BELLO,0079-PLANTA DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,659601,TK EQUILIBRO TA-2,4552,PLAN MTTO LUB TANQUE EQUILIBRIO PTAP 659,13188236,LUBRICAR RODAMIENTOS (5),PM02,LIB.,2024-01-05 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205143,MTTO AUTO MAQ FUN SERVOMOTORES (13),PM02,ABIE,2024-01-04 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205145,MTTO AUTO MAQ FUN DISTRI PRODUCTO (42),PM02,ABIE,2024-01-06 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205143,MTTO AUTO MAQ FUN SERVOMOTORES (14),PM02,ABIE,2024-01-04 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205145,MTTO AUTO MAQ FUN SERVOMOTORES (14),PM02,ABIE,2024-01-06 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13205146,MTTO AUTO MAQ FUN SERVOMOTORES (13),PM02,ABIE,2024-01-07 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,34994,PLAN MTTO ELEC ETIQUET ROTA L3 900312,13150065,MTTO SISTEMA ELEC  CONECTORES (04),PM02,LIB.,2024-01-05 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,579071,PALETIZADORA,0,MTTO_M_JDV_BANDA DE PARADA_PALET,13215759,MTTO_M_JDV_BANDA DE PARADA_PALET,PM02,LIB.,2024-01-05 05:00:00,,alto,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,739539,TUNEL DE VAPOR,0,MTTO_M_JA_LIMPIEZA MOTOR_TUNEL DE VAPOR,13215804,MTTO_M_JA_LIMPIEZA MOTOR_TUNEL DE VAPOR,PM02,LIB.,2024-01-05 05:00:00,,medio/Moderado,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,0,MTTO E ER BATERIA PLC,13215767,MTTO E ER BATERIA PLC,PM02,LIB.,2024-01-05 05:00:00,,alto,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13177230,MTTO AUTO MAQ FUN SISTEMA NEUMATICO (34),PM02,LIB.,2024-01-03 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,0,MTTO M ER CONJUNTO ENCOLADOR,13208600,MTTO M ER CONJUNTO ENCOLADOR,PM02,LIB.,2024-01-02 05:00:00,,alto,,2
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,518593,LLENADORA,0,MTTO M SRM CILINDRO DESAIREADOR LLENADOR,13217329,Cambiar base de cilindro y sus respectiv,PM02,LIB.,2024-01-06 05:00:00,,Muy elevado/Urgente,,2
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,34995,PLAN MTTO LUB ETIQUET ROTA L3 900312,13176957,LUBRI UNID NEUMAT TORNILLO SINFIN (9),PM02,ABIE,2024-01-04 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900313,ETIQUETADORA CON MANGUITOS FULL BODY,0,MTTO E DAMV M9 ETIQUETADORA F,13209959,MTTO E DAMV M9 ETIQUETADORA F,PM01,LIB.,2024-01-03 05:00:00,,alto,,2
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,0,MTTO_E_JDRS_ VENTILADOR SALIDA DEL HORNO,13208692,MTTO_E_JDRS_ VENTILADOR SALIDA DEL HORNO,PM02,LIB.,2024-01-02 05:00:00,,alto,,2
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,579072,MAQUINA ENVOLVEDORA EN FILM PLÁSTICO,37696,PLAN MTTO LUB ENVOLV ATLANTA L3 579072,13176990,LUBRI CADENA EJE MOTOR ELEVACION (7),PM02,LIB.,2024-01-04 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,34995,PLAN MTTO LUB ETIQUET ROTA L3 900312,13176957,LUBRI ALOJAMIENTO RODILLO ENCOLADOR (5),PM02,ABIE,2024-01-04 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,34995,PLAN MTTO LUB ETIQUET ROTA L3 900312,13176957,LUBRI EJE CILINDRO TRANSFERENC VACIO (1),PM02,ABIE,2024-01-04 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13177232,MTTO AUTO MAQ FUN BANDA MOD (AZUL) (25),PM02,ABIE,2024-01-07 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,710130,LAVADORA DE BOTELLONES,40686,PLAN MTTO LUB LAVADORA CAJAS L2 820031,13177047,LUBRICAR CHUMACERAS,PM02,ABIE,2024-01-06 05:00:00,,,,0.5
0079,POSTOBÓN BELLO,0079-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710217,LLENADORA DE BOLSAS LINEA 9,49373,PLAN MTTO MEC LLENADORA BOLSA L9 710217,13203445,MTTO CONJ SELL TRANSV SOP SELL FRIO (16),PM02,LIB.,2024-01-04 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,518593,LLENADORA,40682,PLAN MTTO LUB LLENADORA L2 518593,13188360,CAMBIO DE ACEITE DE CAJA VIBRADOR DE TAP,PM02,ABIE,2024-01-07 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13177230,MTTO AUTO MAQ FUN SEPARADOR DE AGUA (33),PM02,LIB.,2024-01-03 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA GARRAFAS,LINEA PARA LLENADO DE GARRAFAS,718369,LLENADORA DE GARRAFAS,40700,PLAN MTTO LUB LLENADO GARRAFA L8 718369,13177058,LUBRICAR BASTAGOS DE LOS PISTONES  A MAO,PM02,ABIE,2024-01-03 05:00:00,,,,0.5
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,34995,PLAN MTTO LUB ETIQUET ROTA L3 900312,13176957,LUBRI SIST LUBRICACIÓN CENTRALIZADA (8),PM02,ABIE,2024-01-04 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900313,ETIQUETADORA CON MANGUITOS FULL BODY,0,MTTO E DAMV M9 ETIQUETADORA F,13209962,MTTO E DAMV M9 ETIQUETADORA F,PM01,LIB.,2024-01-03 05:00:00,,alto,,2
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829002,PROCESADOR DE BEBIDAS,49466,PLAN MTTO AUTONOMO CONTIFLOW L3 829002,13177186,MTTO AUTO MAQ FUN ELEM NEUMATICOS (16),PM02,ABIE,2024-01-02 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,49469,PLAN MTTO AUTONOMO TRANSP BOT L3 829681,13177198,MTTO AUTO MAQ FUN PANTALLA (22),PM02,LIB.,2024-01-03 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,579071,PALETIZADORA,49483,PLAN MTTO AUTONOMO PALETIZA L3 579071,13177226,MTTO AUTO MAQ FUN SEPARADOR DE AGUA (26),PM02,LIB.,2024-01-03 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,579071,PALETIZADORA,49483,PLAN MTTO AUTONOMO PALETIZA L3 579071,13177228,"MTTO AUTO MAQ FUN CORREAS, ESTRUCTU (01)",PM02,ABIE,2024-01-07 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,579071,PALETIZADORA,49483,PLAN MTTO AUTONOMO PALETIZA L3 579071,13177226,MTTO AUTONOMO MAQ DETENIDA TRIMESTRAL,PM02,LIB.,2024-01-03 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,34975,PLAN MTTO ELEC LLENADORA L3 519550,13177137,MTTO SERVOACCIONAMIENTO VENTILACION (05),PM02,LIB.,2024-01-01 05:00:00,,Muy elevado/Urgente,,2
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,599597,INSPECTOR DE NIVEL Y TAPA,34992,PLAN MTTO LUB CHECKMAT L3 599597,13176950,LUBRI HUSILLOS ROSCADOS (1),PM02,LIB.,2024-01-01 05:00:00,,,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,34995,PLAN MTTO LUB ETIQUET ROTA L3 900312,13176957,LUBRI EJE ACCIONA/ TORNILLO SINFIN (7),PM02,ABIE,2024-01-04 05:00:00,,Muy elevado/Urgente,,1
0079,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,49468,PLAN MTTO AUTONOMO ETIQ ROTAT L3 900312,13177194,MTTO AUTO MAQ FUN CLIMATIZADOR (60),PM02,ABIE,2024-01-06 05:00:00,,,,1
