111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar Tensor de la correa.,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar Soporte de resorte.,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar Equipo de Cola Nordson.,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar Suministro de aire.,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar Tambor adicionador de pitillo ,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar Protecciones y Paros de emergencia,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar Aire acondicionado,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar transportador entrada,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar transportador salida,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar cuchilla de corte,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar Estado estructural y soldadura ,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar estado de pintura,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar Limpieza general ,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisar Sistema neumatico,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,"Revisar Mangueras, manometro, instrumentación",PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,25838,Inspeccion semanal -Pitillera Tetra,13178705,Inspección semanal pitillera straw tetra,Revisión limpieza extractor IO climatizador tablero eléctrico,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.02083333333333333,51955302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,25838,Inspeccion semanal -LLenadora A3 Tetra,13178682,Inspección semanal llenadora tetra pak,Rev. Súper Estructura,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.05,519553-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,25838,Inspeccion semanal -LLenadora A3 Tetra,13178682,Inspección semanal llenadora tetra pak,Rev. Cuerpo de la máquina,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.05,519553-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,25838,Inspeccion semanal -LLenadora A3 Tetra,13178682,Inspección semanal llenadora tetra pak,Rev. Sistema de Mordazas,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.05,519553-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,25838,Inspeccion semanal -LLenadora A3 Tetra,13178682,Inspección semanal llenadora tetra pak,Estado de plegador Final,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.05,519553-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,25838,Inspeccion semanal -LLenadora A3 Tetra,13178682,Inspección semanal llenadora tetra pak,Estado de Unidad de servicio,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.05,519553-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,25838,Inspeccion semanal -LLenadora A3 Tetra,13178682,Inspección semanal llenadora tetra pak,Estado de Unidad de empalme automático,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.05,519553-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,25838,Inspeccion semanal -LLenadora A3 Tetra,13178682,Inspección semanal llenadora tetra pak,Estado de Sistema eléctrico.,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.05,519553-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,25838,Inspeccion semanal -LLenadora A3 Tetra,13178682,Inspección semanal llenadora tetra pak,Inspeccionar rodillos formadores camara aseptica,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.05,519553-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,25838,Inspeccion semanal -LLenadora A3 Tetra,13178682,Inspección semanal llenadora tetra pak,Revisión limpieza extractor IO climatizador tablero eléctrico,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.05,519553-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,25838,Inspeccion semanal -LLenadora A3 Tetra,13178682,Inspección semanal llenadora tetra pak,Estado de empaques e inspección de fugas.,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.05,519553-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Revisar. Sistema Neumático- Actuadores,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Revisar. Sistemas de Bombas,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Estado de componentes Eléctricos,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Revisar. indicadores  Presiones-Manómetros,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Estado de intercambiador de calor.,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Estado de unidades de limpieza CIP,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Estado de Desaireador,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Revisar. estado de bombas de torre refrigeración ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Revisar. estado de Tuberás de agua y vapor,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Revisar. Estado agua de la torre (cambiar),PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Revisar. Estado bomba de acido y soda CIP,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,25838,Inspeccion semanal -Pasteurizador Tetra,13178690,Inspección semanal pasteurizador tetra,Revisión limpieza extractor IO climatizador tablero eléctrico,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.04166666666666666,690106-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,698427,INTERCAMBIADOR DE PLACAS,25838,Inspeccion semanal -Interca placas Tetra,13178694,Inspección semanal intercambiador tetra,Revisar fuga o daño de las placas,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.1666666666666667,698427-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,698427,INTERCAMBIADOR DE PLACAS,25838,Inspeccion semanal -Interca placas Tetra,13178694,Inspección semanal intercambiador tetra,Inspeccionar temperatura en manómetros,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.1666666666666667,698427-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,698427,INTERCAMBIADOR DE PLACAS,25838,Inspeccion semanal -Interca placas Tetra,13178694,Inspección semanal intercambiador tetra,Revisar estado de la estructura,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.1666666666666667,698427-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Estado de chumaceras y rodamientos.,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Estado de carretas y piñones ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Funcionamiento de motores (revisar consumo) ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Funcionamiento de reductores (revisar nivel de aceite).,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Estado  de tensores de cadena.,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Funcionamiento tablero eléctrico (verificación conexiones),PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Revisión limpieza extractor IO climatizador tablero eléctrico,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Funcionamiento de sensores de acumulación.,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Estado de cadenas table-top plásticas.,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Funcionamiento de variadores.,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Estado de curvas.,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Rev. Guias de teflon ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Rev. Nivel de aceite lubricación ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Estado de bomba ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Rev. Filtro y limpiar ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Rev.  Mangueras y Acoples,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Rev. Estado estructural y soldadura,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Rev. Estados de soportes ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,579074,CONVEYOR-BANDA PLASTICA PLANA,25838,Inspeccion semanal -Conveyor plast Tetra,13178686,Inspección semanal conveyor tetra pak,Rev. Estado de limpieza general,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.02631578947368421,579074-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955303,LINE CONTROLLER TETRA PAK,25838,Inspeccion semanal -Line controlle Tetra,13178710,Inspección semanal line controller tetra,Revisar. Correcto funcionamiento ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.08333333333333333,51955303-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955303,LINE CONTROLLER TETRA PAK,25838,Inspeccion semanal -Line controlle Tetra,13178710,Inspección semanal line controller tetra,Revisar. Historial de mensajes (anomalías) ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.08333333333333333,51955303-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955303,LINE CONTROLLER TETRA PAK,25838,Inspeccion semanal -Line controlle Tetra,13178710,Inspección semanal line controller tetra,Revisar. Limpieza de pantalla,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.08333333333333333,51955303-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955303,LINE CONTROLLER TETRA PAK,25838,Inspeccion semanal -Line controlle Tetra,13178710,Inspección semanal line controller tetra,Revisar. Calibración de pantalla ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.08333333333333333,51955303-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955303,LINE CONTROLLER TETRA PAK,25838,Inspeccion semanal -Line controlle Tetra,13178710,Inspección semanal line controller tetra,Revisar. Componentes electricos ,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.08333333333333333,51955303-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955303,LINE CONTROLLER TETRA PAK,25838,Inspeccion semanal -Line controlle Tetra,13178710,Inspección semanal line controller tetra,Revisión limpieza extractor IO climatizador tablero eléctrico,PM02,LIB.,2023-12-11 05:00:00,0,alto,0.08333333333333333,51955303-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,25838,Inspeccion semanal -Codificador Tetrapak,13178721,Inspección semanal codificador tetra,Suministro eléctrico,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.025,82967302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,25838,Inspeccion semanal -Codificador Tetrapak,13178721,Inspección semanal codificador tetra,"Fugas de aire, tinta, disolvente, internas",PM02,LIB.,2023-12-04 05:00:00,0,alto,0.025,82967302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,25838,Inspeccion semanal -Codificador Tetrapak,13178721,Inspección semanal codificador tetra,Nivel en las botellas de fluido,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.025,82967302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,25838,Inspeccion semanal -Codificador Tetrapak,13178721,Inspección semanal codificador tetra,Verificar impresión de código,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.025,82967302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,25838,Inspeccion semanal -Codificador Tetrapak,13178721,Inspección semanal codificador tetra,Verificar sistema de seguridad,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.025,82967302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,25838,Inspeccion semanal -Codificador Tetrapak,13178721,Inspección semanal codificador tetra,Aspecto general y limpieza del equipo,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.025,82967302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,25838,Inspeccion semanal -Codificador Tetrapak,13178721,Inspección semanal codificador tetra,Mensajes de falla y avería,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.025,82967302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,25838,Inspeccion semanal -Codificador Tetrapak,13178721,Inspección semanal codificador tetra,Verificar los 60 psi entrada de aire.,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.025,82967302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,25838,Inspeccion semanal -Codificador Tetrapak,13178721,Inspección semanal codificador tetra,Verificar Presiones de trabajo,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.025,82967302-1
111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,25838,Inspeccion semanal -Codificador Tetrapak,13178721,Inspección semanal codificador tetra,Verificar Tiempo de Flujo,PM02,LIB.,2023-12-04 05:00:00,0,alto,0.025,82967302-1
